block,y,x,count
customer_relationship,48,52,7
customer_relationship,18,14,7
customer_relationship,64,5,7
customer_relationship,72,5,7
customer_relationship,42,15,7
customer_relationship,57,7,7
customer_relationship,42,54,7
customer_relationship,72,53,7
customer_relationship,44,3,7
customer_relationship,19,13,7
customer_relationship,73,32,7
customer_relationship,33,13,7
customer_relationship,33,14,7
customer_relationship,57,27,7
customer_relationship,43,6,7
customer_relationship,50,10,7
customer_relationship,20,27,7
customer_relationship,20,28,7
customer_relationship,33,49,7
customer_relationship,54,11,7
customer_relationship,54,9,7
customer_relationship,21,4,7
customer_relationship,21,17,7
customer_relationship,43,48,7
customer_relationship,66,55,7
customer_relationship,60,9,7
customer_relationship,21,55,7
customer_relationship,44,8,7
customer_relationship,63,53,7
customer_relationship,59,10,7
customer_relationship,61,54,7
customer_relationship,23,4,7
customer_relationship,54,53,7
customer_relationship,66,51,7
customer_relationship,35,32,7
customer_relationship,54,58,7
customer_relationship,23,50,7
customer_relationship,61,53,7
customer_relationship,35,57,7
customer_relationship,23,55,7
customer_relationship,58,8,7
customer_relationship,36,21,7
customer_relationship,50,52,7
customer_relationship,45,6,7
customer_relationship,55,18,7
customer_relationship,24,55,7
customer_relationship,64,28,7
customer_relationship,25,32,7
customer_relationship,45,49,7
customer_relationship,45,51,7
customer_relationship,25,52,7
customer_relationship,45,56,7
customer_relationship,46,5,7
customer_relationship,26,6,7
customer_relationship,26,54,7
customer_relationship,38,30,7
customer_relationship,27,14,7
customer_relationship,38,58,7
customer_relationship,63,9,7
customer_relationship,51,53,7
customer_relationship,47,7,7
customer_relationship,28,5,7
customer_relationship,28,28,7
customer_relationship,62,9,7
customer_relationship,56,10,7
customer_relationship,52,13,7
customer_relationship,14,6,8
customer_relationship,57,10,8
customer_relationship,29,46,8
customer_relationship,32,41,8
customer_relationship,40,49,8
customer_relationship,15,7,8
customer_relationship,15,10,8
customer_relationship,67,57,8
customer_relationship,48,6,8
customer_relationship,60,53,8
customer_relationship,16,2,8
customer_relationship,16,5,8
customer_relationship,41,14,8
customer_relationship,52,56,8
customer_relationship,30,56,8
customer_relationship,68,53,8
customer_relationship,31,8,8
customer_relationship,69,55,8
customer_relationship,31,12,8
customer_relationship,69,57,8
customer_relationship,70,54,8
customer_relationship,70,53,8
customer_relationship,17,53,8
customer_relationship,41,57,8
customer_relationship,61,7,8
customer_relationship,32,12,8
customer_relationship,48,54,8
customer_relationship,18,16,8
customer_relationship,42,9,8
customer_relationship,49,11,8
